,time,flux
7219,1721.539971177003,646.1928
7220,1721.54136007018,651.57983
7221,1721.5427489633576,663.90375
7222,1721.5441378565388,654.56976
7223,1721.54552674972,664.0035
7224,1721.5469156429008,667.43805
7225,1721.5483045360813,664.9712
7226,1721.5496934292662,660.1876
7227,1721.5510823224517,677.9563
7228,1721.5524712156412,680.7343
7229,1721.553860108829,685.80414
7230,1721.5552490020168,671.012
7231,1721.5566378952053,684.56445
7232,1721.5580267883977,663.103
7233,1721.5594156815891,665.0961
7234,1721.5608045747806,675.63116
7235,1721.5621934679764,659.00446
7236,1721.5635823611728,674.72754
7237,1721.5649712543695,661.42926
7238,1721.5663601475683,663.8389
7239,1721.567749040767,683.33624
7240,1721.56913793397,675.09106
7241,1721.5705268271697,672.75854
7242,1721.5719157203728,658.32916
7243,1721.5733046135788,669.5335
7244,1721.5746935067818,665.5786
7245,1721.5760823999894,670.809
7246,1721.5774712931961,653.1521
7247,1721.5788601864065,661.33136
7248,1721.5802490796164,652.7017
7249,1721.581637972826,654.0207
7250,1721.58302686604,657.0878
7251,1721.584415759254,640.8624
7252,1721.5858046524672,628.31805
7253,1721.5871935456848,
7254,1721.5885824388997,
7255,1721.589971332121,
7256,1721.5913602253386,
7257,1721.5927491185594,
7258,1721.59413801178,
7259,1721.5955269050048,
7260,1721.5969157982297,
7261,1721.5983046914548,
7262,1721.5996935846797,
7263,1721.6010824779082,
7264,1721.6024713711367,
7265,1721.603860264369,
7266,1721.6052491576013,
7267,1721.6066380508328,
7268,1721.6080269440642,
7269,1721.6094158373,
7270,1721.6108047305365,
7271,1721.6121936237762,
7272,1721.613582517015,
7273,1721.6149714102544,
7274,1721.6163603034938,
7275,1721.6177491967371,
7276,1721.6191380899795,
7277,1721.6205269832255,
7278,1721.6219158764688,
7279,1721.6233047697162,
7280,1721.6246936629673,
7281,1721.626082556217,
7282,1721.6274714494666,
7283,1721.628860342717,
7284,1721.6302492359712,
7285,1721.6316381292245,
7286,1721.6330270224814,
7287,1721.6344159157356,
7288,1721.635804808994,
7289,1721.637193702256,
7290,1721.6385825955165,
7291,1721.639971488777,
7292,1721.6413603820386,
7293,1721.6427492753035,
7294,1721.6441381685684,
7295,1721.6455270618326,
7296,1721.6469159551007,
7297,1721.64830484837,
7298,1721.6496937416427,
7299,1721.6510826349113,
7300,1721.652471528183,
7301,1721.6538604214581,
7302,1721.655249314734,
7303,1721.6566382080098,
7304,1721.658027101285,
7305,1721.6594159945646,
7306,1721.6608048878447,
7307,1721.6621937811242,
7308,1721.6635826744073,
7309,1721.66497156769,
7310,1721.666360460976,
7311,1721.6677493542627,
7312,1721.6691382475494,
7313,1721.6705271408364,
7314,1721.6719160341268,
7315,1721.6733049274171,
7316,1721.6746938207075,
7317,1721.6760827140015,
7318,1721.6774716072957,
7319,1721.6788605005927,
7320,1721.6802493938897,
7321,1721.6816382871875,
7322,1721.6830271804852,
7323,1721.6844160737865,
7324,1721.6858049670877,
7325,1721.6871938603927,
7326,1721.6885827536942,
7327,1721.6899716470027,
7328,1721.691360540307,
7329,1721.6927494336148,
7330,1721.6941383269236,
7331,1721.6955272202365,
7332,1721.6969161135494,
7333,1721.698305006861,
7334,1721.6996939001724,
7335,1721.7010827934885,
7336,1721.7024716868043,
7337,1721.7038605801238,
7338,1721.7052494734426,
7339,1721.7066383667616,
7340,1721.7080272600854,
7341,1721.7094161534092,
7342,1721.7108050467316,
7343,1721.712193940054,
7344,1721.713582833381,
7345,1721.7149717267114,
7346,1721.7163606200381,
7347,1721.7177495133678,
7348,1721.7191384067014,
7349,1721.7205273000325,
7350,1721.7219161933672,
7351,1721.7233050867048,
7352,1721.7246939800384,
7353,1721.7260828733754,
7354,1721.7274717667167,
7355,1721.7288606600546,
7356,1721.7302495533959,
7357,1721.7316384467401,
7358,1721.733027340085,
7359,1721.7344162334307,
7360,1721.7358051267756,
7361,1721.7371940201238,
7362,1721.7385829134716,
7363,1721.7399718068202,
7364,1721.7413607001727,
7365,1721.7427495935249,
7366,1721.7441384868807,
7367,1721.7455273802366,
7368,1721.7469162735924,
7369,1721.7483051669485,
7370,1721.749694060308,
7371,1721.7510829536668,
7372,1721.7524718470293,
7373,1721.7538607403926,
7374,1721.7552496337557,
7375,1721.7566385271232,
7376,1721.75802742049,
7377,1721.759416313856,
7378,1721.7608052072267,
7379,1721.762194100597,
7380,1721.7635829939668,
7381,1721.7649718873404,
7382,1721.7663607807144,
7383,1721.7677496740885,
7384,1721.7691385674668,
7385,1721.7705274608447,
7386,1721.7719163542217,
7387,1721.773305247603,
7388,1721.7746941409844,
7389,1721.7760830343693,
7390,1721.7774719277536,
7391,1721.778860821138,
7392,1721.780249714523,
7393,1721.7816386079123,
7394,1721.7830275013052,
7395,1721.7844163946934,
7396,1721.785805288085,
7397,1721.7871941814772,
7398,1721.7885830748733,
7399,1721.7899719682684,
7400,1721.7913608616636,
7401,1721.7927497550638,
7402,1721.794138648464,
7403,1721.7955275418674,
7404,1721.7969164352662,
7405,1721.7983053286687,
7406,1721.7996942220755,
7407,1721.8010831154825,
7408,1721.8024720088893,
7409,1721.8038609022954,
7410,1721.8052497957058,
7411,1721.8066386891169,
7412,1721.8080275825312,
7413,1721.8094164759452,
7414,1721.8108053693586,
7415,1721.8121942627758,
7416,1721.8135831561917,
7417,1721.8149720496112,
7418,1721.8163609430326,
7419,1721.817749836454,
7420,1721.8191387298752,
7421,1721.8205276233004,
7422,1721.8219165167254,
7423,1721.8233054101515,
7424,1721.8246943035797,
7425,1721.8260831970083,
7426,1721.8274720904387,
7427,1721.8288609838717,
7428,1721.8302498773041,
7429,1721.8316387707393,
7430,1721.8330276641752,
7431,1721.8344165576111,
7432,1721.8358054510509,
7433,1721.8371943444897,
7434,1721.8385832379286,
7435,1721.8399721313717,
7436,1721.8413610248156,
7437,1721.8427499182612,
7438,1721.8441388117076,
7439,1721.8455277051537,
7440,1721.8469165986023,
7441,1721.848305492053,
7442,1721.8496943855046,
7443,1721.8510832789561,
7444,1721.8524721724102,
7445,1721.8538610658652,
7446,1721.8552499593236,
7447,1721.8566388527806,
7448,1721.8580277462395,
7449,1721.859416639699,
7450,1721.8608055331624,
7451,1721.8621944266256,
7452,1721.863583320088,
7453,1721.8649722135542,
7454,1721.866361107022,
7455,1721.8677500004912,
7456,1721.8691388939617,
7457,1721.8705277874315,
7458,1721.8719166809033,
7459,1721.8733055743774,
7460,1721.8746944678514,
7461,1721.8760833613285,
7462,1721.8774722548046,
7463,1721.8788611482848,
7464,1721.8802500417662,
7465,1721.8816389352476,
7466,1721.88302782873,
7467,1721.8844167222128,
7468,1721.8858056156996,
7469,1721.8871945091864,
7470,1721.8885834026732,
7471,1721.8899722961637,
7472,1721.8913611896544,
7473,1721.8927500831467,
7474,1721.8941389766408,
7475,1721.895527870135,
7476,1721.8969167636303,
7477,1721.8983056571274,
7478,1721.899694550627,
7479,1721.9010834441265,
7480,1721.9024723376278,
7481,1721.9038612311313,
7482,1721.9052501246363,
7483,1721.9066390181413,
7484,1721.9080279116483,
7485,1721.9094168051563,
7486,1721.910805698666,
7487,1721.9121945921765,
7488,1721.9135834856897,
7489,1721.9149723792027,
7490,1721.916361272718,
7491,1721.9177501662332,
7492,1721.9191390597512,
7493,1721.9205279532707,
7494,1721.9219168467903,
7495,1721.923305740311,
7496,1721.9246946338335,
7497,1721.9260835273594,
7498,1721.9274724208851,
7499,1721.928861314412,
7500,1721.93025020794,
7501,1721.93163910147,
7502,1721.9330279950004,
7503,1721.9344168885327,
7504,1721.9358057820662,
7505,1721.9371946756014,
7506,1721.9385835691382,
7507,1721.9399724626767,
7508,1721.9413613562162,
7509,1721.9427502497551,
7510,1721.944139143298,
7511,1721.945528036841,
7512,1721.9469169303843,
7513,1721.9483058239312,
7514,1721.9496947174775,
7515,1721.9510836110262,
7516,1721.9524725045774,
7517,1721.9538613981297,
7518,1721.9552502916822,
7519,1721.9566391852356,
7520,1721.958028078789,
7521,1721.9594169723468,
7522,1721.9608058659046,
7523,1721.9621947594644,
7524,1721.9635836530258,
7525,1721.964972546589,
7526,1721.9663614401522,
7527,1721.9677503337175,
7528,1721.9691392272837,
7529,1721.9705281208498,
7530,1721.9719170144185,
7531,1721.973305907989,
7532,1721.9746948015622,
7533,1721.9760836951364,
7534,1721.9774725887098,
7535,1721.978861482286,
7536,1721.9802503758638,
7537,1721.9816392694433,
7538,1721.9830281630223,
7539,1721.984417056603,
7540,1721.9858059501862,
7541,1721.9871948437703,
7542,1721.9885837373572,
7543,1721.9899726309434,
7544,1721.9913615245323,
7545,1721.992750418121,
7546,1721.9941393117133,
7547,1721.995528205305,
7548,1721.9969170988984,
7549,1721.9983059924934,
7550,1721.999694886092,
7551,1722.0010837796897,
7552,1722.0024726732886,
7553,1722.0038615668896,
7554,1722.005250460491,
7555,1722.0066393540942,
7556,1722.0080282476993,
7557,1722.0094171413057,
7558,1722.0108060349144,
7559,1722.0121949285237,
7560,1722.0135838221343,
7561,1722.0149727157468,
7562,1722.0163616093585,
7563,1722.0177505029737,
7564,1722.0191393965897,
7565,1722.0205282902075,
7566,1722.0219171838266,
7567,1722.0233060774463,
7568,1722.0246949710684,
7569,1722.0260838646918,
7570,1722.027472758317,
7571,1722.028861651943,
7572,1722.0302505455693,
7573,1722.031639439198,
7574,1722.0330283328285,
7575,1722.0344172264593,
7576,1722.0358061200934,
7577,1722.0371950137276,
7578,1722.0385839073638,
7579,1722.0399728010016,
7580,1722.0413616946394,
7581,1722.0427505882783,
7582,1722.044139481919,
7583,1722.0455283755623,
7584,1722.0469172692083,
7585,1722.0483061628534,
7586,1722.0496950564996,
7587,1722.0510839501485,
7588,1722.052472843799,
7589,1722.0538617374514,
7590,1722.055250631103,
7591,1722.0566395247565,
7592,1722.0580284184127,
7593,1722.0594173120694,
7594,1722.0608062057297,
7595,1722.0621950993886,
7596,1722.0635839930496,
7597,1722.064972886711,
7598,1722.0663617803762,
7599,1722.0677506740412,
7600,1722.0691395677077,
7601,1722.0705284613757,
7602,1722.071917355047,
7603,1722.0733062487182,
7604,1722.0746951423907,
7605,1722.0760840360642,
7606,1722.0774729297395,
7607,1722.0788618234174,
7608,1722.0802507170952,
7609,1722.0816396107743,
7610,1722.0830285044551,
7611,1722.084417398139,
7612,1722.0858062918232,
7613,1722.0871951855102,
7614,1722.0885840791964,
7615,1722.0899729728844,
7616,1722.0913618665732,
7617,1722.0927507602655,
7618,1722.094139653958,
7619,1722.0955285476523,
7620,1722.0969174413483,
7621,1722.0983063350463,
7622,1722.0996952287442,
7623,1722.1010841224438,
7624,1722.1024730161446,
7625,1722.1038619098472,
7626,1722.1052508035525,
7627,1722.1066396972576,
7628,1722.1080285909652,
7629,1722.109417484674,
7630,1722.110806378384,
7631,1722.1121952720964,
7632,1722.1135841658088,
7633,1722.1149730595223,
7634,1722.1163619532376,
7635,1722.1177508469557,
7636,1722.1191397406753,
7637,1722.1205286343957,
7638,1722.1219175281171,
7639,1722.12330642184,
7640,1722.124695315565,
7641,1722.126084209292,
7642,1722.127473103019,
7643,1722.1288619967472,
7644,1722.130250890477,
7645,1722.1316397842102,
7646,1722.1330286779453,
7647,1722.1344175716795,
7648,1722.1358064654148,
7649,1722.137195359152,
7650,1722.1385842528916,
7651,1722.139973146633,
7652,1722.1413620403748,
7653,1722.1441398278625,
7654,1722.1455287216104,
7655,1722.1469176153591,
7656,1722.148306509109,
7657,1722.149695402859,
7658,1722.1510842966113,
7659,1722.1524731903655,
7660,1722.1538620841218,
7661,1722.1552509778771,
7662,1722.1566398716368,
7663,1722.1580287653974,
7664,1722.1594176591589,
7665,1722.1608065529222,
7666,1722.1621954466848,
7667,1722.163584340451,
7668,1722.1649732342182,
7669,1722.166362127987,
7670,1722.1677510217576,
7671,1722.1691399155284,
7672,1722.1705288093026,
7673,1722.1719177030768,
7674,1722.1733065968547,
7675,1722.1746954906318,
7676,1722.176084384409,
7677,1722.1774732781907,
7678,1722.1788621719722,
7679,1722.180251065758,
7680,1722.1816399595432,
7681,1722.1830288533297,
7682,1722.1844177471166,
7683,1722.1858066409072,
7684,1722.1871955346978,
7685,1722.1885844284898,
7686,1722.1899733222833,
7687,1722.1913622160794,
7688,1722.192751109878,
7689,1722.1941400036767,
7690,1722.1955288974775,
7691,1722.1969177912783,
7692,1722.1983066850817,
7693,1722.1996955788868,
7694,1722.2010844726922,
7695,1722.2024733665003,
7696,1722.2038622603084,
7697,1722.2052511541197,
7698,1722.206640047933,
7699,1722.2080289417465,
7700,1722.20941783556,
7701,1722.210806729378,
7702,1722.212195623196,
7703,1722.2135845170158,
7704,1722.2149734108366,
7705,1722.21636230466,
7706,1722.217751198486,
7707,1722.2191400923111,
7708,1722.220528986138,
7709,1722.2219178799662,
7710,1722.2233067737961,
7711,1722.2246956676288,
7712,1722.226084561463,
7713,1722.2274734552973,
7714,1722.2288623491336,
7715,1722.2302512429733,
7716,1722.231640136813,
7717,1722.2330290306527,
7718,1722.234417924496,
7719,1722.235806818339,
7720,1722.2371957121852,
7721,1722.2385846060322,
7722,1722.239973499881,
7723,1722.2413623937318,
7724,1722.2427512875843,
7725,1722.2441401814367,
7726,1722.245529075291,
7727,1722.2469179691489,
7728,1722.2483068630063,
7729,1722.2496957568653,
7730,1722.251084650725,
7731,1722.2524735445886,
7732,1722.2538624384545,
7733,1722.2552513323196,
7734,1722.256640226186,
7735,1722.2580291200547,
7736,1722.2594180139254,
7737,1722.260806907798,
7738,1722.2621958016698,
7739,1722.2635846955452,
7740,1722.264973589422,
7741,1722.2663624833008,
7742,1722.2677513771805,
7743,1722.2691402710614,
7744,1722.2705291649422,
7745,1722.2719180588276,
7746,1722.2733069527128,
7747,1722.2746958465991,
7748,1722.2760847404872,
7749,1722.2774736343786,
7750,1722.278862528272,
7751,1722.2802514221662,
7752,1722.2816403160598,
7753,1722.283029209957,
7754,1722.2844181038552,
7755,1722.285806997755,
7756,1722.2871958916564,
7757,1722.2885847855591,
7758,1722.2899736794627,
7759,1722.2913625733704,
7760,1722.2927514672774,
7761,1722.294140361188,
7762,1722.2955292550982,
7763,1722.29691814901,
7764,1722.2983070429225,
7765,1722.2996959368386,
7766,1722.3010848307572,
7767,1722.3024737246753,
7768,1722.3038626185944,
7769,1722.3052515125178,
7770,1722.3066404064411,
7771,1722.308029300366,
7772,1722.3094181942904,
7773,1722.3108070882192,
7774,1722.3121959821483,
7775,1722.3135848760814,
7776,1722.314973770014,
7777,1722.3163626639475,
7778,1722.3177515578836,
7779,1722.3191404518218,
7780,1722.3205293457615,
7781,1722.3219182397006,
7782,1722.3233071336433,
7783,1722.324696027587,
7784,1722.3260849215328,
7785,1722.3274738154805,
7786,1722.3288627094287,
7787,1722.3302516033787,
7788,1722.3316404973314,
7789,1722.3330293912857,
7790,1722.33441828524,
7791,1722.3358071791972,
7792,1722.3371960731547,
7793,1722.3385849671151,
7794,1722.3399738610774,
7795,1722.3413627550408,
7796,1722.3427516490037,
7797,1722.34414054297,
7798,1722.345529436939,
7799,1722.3469183309078,
7800,1722.3483072248778,
7801,1722.3496961188505,
7802,1722.3510850128273,
7803,1722.3524739068016,
7804,1722.3538628007796,
7805,1722.3552516947589,
7806,1722.356640588738,
7807,1722.3580294827213,
7808,1722.359418376705,
7809,1722.360807270692,
7810,1722.362196164679,
7811,1722.363585058668,
7812,1722.3649739526586,
7813,1722.3663628466495,
7814,1722.3677517406438,
7815,1722.3691406346393,
7816,1722.3705295286347,
7817,1722.371918422633,
7818,1722.3733073166345,
7819,1722.3746962106368,
7820,1722.3760851046402,
7821,1722.3774739986447,
7822,1722.378862892652,
7823,1722.380251786661,
7824,1722.381640680669,
7825,1722.383029574681,
7826,1722.3844184686936,
7827,1722.3858073627098,
7828,1722.3871962567266,
7829,1722.3885851507446,
7830,1722.3899740447637,
7831,1722.3913629387855,
7832,1722.392751832807,
7833,1722.3941407268323,
7834,1722.3955296208587,
7835,1722.3969185148853,
7836,1722.3983074089167,
7837,1722.399696302948,
7838,1722.4010851969806,
7839,1722.4024740910163,
7840,1722.4038629850518,
7841,1722.405251879088,
7842,1722.4066407731277,
7843,1722.4080296671696,
7844,1722.4094185612123,
7845,1722.4108074552557,
7846,1722.4121963493035,
7847,1722.4135852433506,
7848,1722.4149741373997,
7849,1722.4163630314515,
7850,1722.4177519255034,
7851,1722.419140819558,
7852,1722.420529713614,
7853,1722.4219186076714,
7854,1722.4233075017294,
7855,1722.4246963957917,
7856,1722.4260852898553,
7857,1722.4274741839188,
7858,1722.4288630779852,
7859,1722.4302519720516,
7860,1722.4316408661207,
7861,1722.4330297601914,
7862,1722.4344186542646,
7863,1722.435807548339,
7864,1722.4371964424145,
7865,1722.4385853364927,
7866,1722.4399742305725,
7867,1722.4413631246541,
7868,1722.442752018735,
7869,1722.4441409128199,
7870,1722.4455298069051,
7871,1722.446918700993,
7872,1722.4483075950843,
7873,1722.4496964891746,
7874,1722.4510853832664,
7875,1722.4524742773608,
7876,1722.453863171457,
7877,1722.4552520655543,
7878,1722.4566409596537,
7879,1722.4580298537553,
7880,1722.4594187478594,
7881,1722.4608076419636,
7882,1722.4621965360702,
7883,1722.4635854301766,
7884,1722.4649743242874,
7885,1722.4663632183983,
7886,1722.4677521125109,
7887,1722.4691410066246,
7888,1722.47052990074,
7889,1722.4719187948608,
7890,1722.4733076889813,
7891,1722.4746965831011,
7892,1722.476085477224,
7893,1722.4774743713485,
7894,1722.4788632654759,
7895,1722.4802521596048,
7896,1722.4816410537337,
7897,1722.4830299478663,
7898,1722.4844188419988,
7899,1722.4858077361353,
7900,1722.4871966302715,
7901,1722.4885855244095,
7902,1722.4899744185504,
7903,1722.4913633126916,
7904,1722.4927522068351,
7905,1722.4941411009804,
7906,1722.4955299951275,
7907,1722.4969188892765,
7908,1722.4983077834274,
7909,1722.49969667758,
7910,1722.5010855717326,
7911,1722.502474465888,
7912,1722.5038633600457,
7913,1722.5052522542037,
7914,1722.5066411483654,
7915,1722.5080300425298,
7916,1722.5094189366932,
7917,1722.5108078308579,
7918,1722.5121967250268,
7919,1722.513585619196,
7920,1722.5149745133667,
7921,1722.5163634075404,
7922,1722.5177523017142,
7923,1722.519141195891,
7924,1722.5205300900698,
7925,1722.5219189842499,
7926,1722.5233078784308,
7927,1722.5246967726137,
7928,1722.5260856667992,
7929,1722.5274745609863,
7930,1722.5288634551753,
7931,1722.5302523493635,
7932,1722.5316412435564,
7933,1722.5330301377514,
7934,1722.5344190319477,
7935,1722.5358079261432,
7936,1722.5371968203424,
7937,1722.5385857145425,
7938,1722.539974608746,
7939,1722.5413635029495,
7940,1722.542752397156,
7941,1722.5441412913633,
7942,1722.545530185573,
7943,1722.5469190797855,
7944,1722.5483079739981,
7945,1722.5496968682119,
7946,1722.5510857624295,
7947,1722.5524746566475,
7948,1722.5538635508674,
7949,1722.555252445089,
7950,1722.5566413393126,
7951,1722.5580302335381,
7952,1722.5594191277653,
7953,1722.5608080219943,
7954,1722.5621969162253,
7955,1722.5635858104572,
7956,1722.564974704691,
7957,1722.5663635989272,
7958,1722.5677524931662,
7959,1722.5691413874067,
7960,1722.570530281646,
7961,1722.5719191758888,
7962,1722.5733080701343,
7963,1722.5746969643815,
7964,1722.5760858586298,
7965,1722.577474752878,
7966,1722.5788636471307,
7967,1722.580252541386,
7968,1722.5816414356411,
7969,1722.5830303298985,
7970,1722.584419224156,
7971,1722.5858081184178,
7972,1722.5871970126796,
7973,1722.588585906945,
7974,1722.5899748012114,
7975,1722.5913636954779,
7976,1722.5927525897496,
7977,1722.594141484021,
7978,1722.5955303782955,
7979,1722.5969192725693,
7980,1722.598308166845,
7981,1722.599697061125,
7982,1722.6010859554049,
7983,1722.6024748496884,
7984,1722.6038637439715,
7985,1722.6052526382587,
7986,1722.6066415325465,
7987,1722.6080304268355,
7988,1722.6094193211284,
7989,1722.6108082154203,
7990,1722.612197109716,
7991,1722.6135860040122,
7992,1722.6149748983103,
7993,1722.6163637926122,
7994,1722.617752686914,
7995,1722.6191415812175,
7996,1722.620530475525,
7997,1722.621919369832,
7998,1722.6233082641404,
7999,1722.6246971584524,
8000,1722.626086052765,
8001,1722.6274749470795,
8002,1722.6288638413985,
8003,1722.6302527357166,
8004,1722.6316416300358,
8005,1722.6330305243596,
8006,1722.6344194186831,
8007,1722.6358083130085,
8008,1722.6371972073368,
8009,1722.6385861016652,
8010,1722.639974995996,
8011,1722.6413638903314,
8012,1722.6427527846665,
8013,1722.644141679004,
8014,1722.6455305733416,
8015,1722.6469194676833,
8016,1722.648308362025,
8017,1722.6496972563687,
8018,1722.6510861507154,
8019,1722.6524750450626,
8020,1722.6538639394141,
8021,1722.655252833765,
8022,1722.6566417281188,
8023,1722.6580306224728,
8024,1722.659419516831,
8025,1722.660808411189,
8026,1722.6621973055508,
8027,1722.6635861999139,
8028,1722.6649750942775,
8029,1722.6663639886453,
8030,1722.6677528830126,
8031,1722.6691417773836,
8032,1722.6705306717556,
8033,1722.6719195661276,
8034,1722.673308460504,
8035,1722.674697354882,
8036,1722.6760862492622,
8037,1722.677475143644,
8038,1722.6788640380257,
8039,1722.6802529324113,
8040,1722.6816418267986,
8041,1722.6830307211876,
8042,1722.6844196155778,
8043,1722.6858085099698,
8044,1722.6871974043643,
8045,1722.6885862987608,
8046,1722.6899751931596,
8047,1722.6913640875596,
8048,1722.692752981961,
8049,1722.6941418763645,
8050,1722.69553077077,
8051,1722.6969196651764,
8052,1722.6983085595866,
8053,1722.6996974539977,
8054,1722.701086348411,
8055,1722.702475242828,
8056,1722.7038641372437,
8057,1722.7052530316614,
8058,1722.7066419260832,
8059,1722.708030820505,
8060,1722.7094197149304,
8061,1722.7108086093554,
8062,1722.7121975037837,
8063,1722.7135863982153,
8064,1722.7149752926468,
8065,1722.7163641870816,
8066,1722.7177530815172,
8067,1722.7191419759547,
8068,1722.7205308703928,
8069,1722.7219197648346,
8070,1722.7233086592785,
8071,1722.7246975537232,
8072,1722.7260864481705,
8073,1722.7274753426204,
8074,1722.7288642370731,
8075,1722.7302531315258,
8076,1722.7316420259797,
8077,1722.7330309204353,
8078,1722.7344198148935,
8079,1722.7358087093555,
8080,1722.737197603818,
8081,1722.7385864982834,
8082,1722.7399753927484,
8083,1722.7413642872175,
8084,1722.7427531816866,
8085,1722.7441420761586,
8086,1722.7455309706324,
8087,1722.7469198651088,
8088,1722.7483087595872,
8089,1722.7496976540679,
8090,1722.7510865485478,
8091,1722.752475443031,
8092,1722.7538643375183,
8093,1722.7552532320055,
8094,1722.7566421264946,
8095,1722.758031020985,
8096,1722.759419915479,
8097,1722.7608088099735,
8098,1722.7621977044705,
8099,1722.7635865989714,
8100,1722.7649754934725,
8101,1722.7663643879737,
8102,1722.7677532824791,
8103,1722.7691421769864,
8104,1722.7705310714957,
8105,1722.771919966006,
8106,1722.773308860518,
8107,1722.7746977550332,
8108,1722.7760866495505,
8109,1722.7774755440687,
8110,1722.778864438588,
8111,1722.780253333111,
8112,1722.7816422276346,
8113,1722.7830311221603,
8114,1722.7844200166894,
8115,1722.7858089112203,
8116,1722.7871978057515,
8117,1722.788586700286,
8118,1722.7899755948224,
8119,1722.79136448936,
8120,1722.7927533838993,
8121,1722.794142278441,
8122,1722.795531172985,
8123,1722.7969200675323,
8124,1722.7983089620795,
8125,1722.7996978566289,
8126,1722.8010867511816,
8127,1722.8024756457344,
8128,1722.8038645402908,
8129,1722.8052534348485,
8130,1722.8066423294079,
8131,1722.8080312239697,
8132,1722.8094201185334,
8133,1722.8108090130995,
8134,1722.812197907667,
8135,1722.8135868022355,
8136,1722.8149756968064,
8137,1722.816364591381,
8138,1722.8177534859556,
8139,1722.8191423805333,
8140,1722.8205312751127,
8141,1722.8219201696945,
8142,1722.8233090642789,
8143,1722.8246979588653,
8144,1722.82608685345,
8145,1722.8274757480403,
8146,1722.8288646426313,
8147,1722.8302535372243,
8148,1722.8316424318207,
8149,1722.8330313264164,
8150,1722.8344202210164,
8151,1722.8358091156192,
8152,1722.837198010223,
8153,1722.8385869048277,
8154,1722.8399757994343,
8155,1722.8413646940435,
8156,1722.8427535886547,
8157,1722.8441424832674,
8158,1722.8455313778832,
8159,1722.8469202724996,
8160,1722.8483091671205,
8161,1722.8496980617424,
8162,1722.851086956366,
8163,1722.852475850991,
8164,1722.8538647456176,
8165,1722.855253640247,
8166,1722.856642534878,
8167,1722.8580314295125,
8168,1722.8594203241473,
8169,1722.8608092187856,
8170,1722.8621981134238,
8171,1722.8635870080657,
8172,1722.8649759027094,
8173,1722.8663647973544,
8174,1722.867753692001,
8175,1722.869142586652,
8176,1722.8705314813037,
8177,1722.8719203759592,
8178,1722.8733092706132,
8179,1722.8746981652707,
8180,1722.8760870599308,
8181,1722.877475954593,
8182,1722.8788648492566,
8183,1722.8802537439215,
8184,1722.88164263859,
8185,1722.8830315332598,
8186,1722.8844204279335,
8187,1722.8858093226056,
8188,1722.8871982172814,
8189,1722.8885871119596,
8190,1722.88997600664,
8191,1722.8913649013218,
8192,1722.8927537960067,
8193,1722.8941426906915,
8194,1722.8955315853814,
8195,1722.8969204800715,
8196,1722.8983093747643,
8197,1722.8996982694582,
8198,1722.901087164154,
8199,1722.9024760588525,
8200,1722.9038649535544,
8201,1722.9052538482563,
8202,1722.9066427429611,
8203,1722.9080316376687,
8204,1722.9094205323768,
8205,1722.9108094270896,
8206,1722.9121983218024,
8207,1722.9135872165166,
8208,1722.9149761112324,
8209,1722.9163650059525,
8210,1722.9177539006746,
8211,1722.9191427953972,
8212,1722.9205316901227,
8213,1722.9219205848494,
8214,1722.9233094795804,
8215,1722.9246983743114,
8216,1722.9260872690445,
8217,1722.9274761637803,
8218,1722.9288650585179,
8219,1722.9302539532582,
8220,1722.9316428480008,
8221,1722.9330317427452,
8222,1722.9344206374901,
8223,1722.9358095322386,
8224,1722.937198426988,
8225,1722.938587321741,
8226,1722.9399762164949,
8227,1722.9413651112507,
8228,1722.9427540060092,
8229,1722.9441429007718,
8230,1722.9455317955344,
8231,1722.9469206902993,
8232,1722.948309585066,
8233,1722.9496984798354,
8234,1722.9510873746065,
8235,1722.9524762693793,
8236,1722.9538651641533,
8237,1722.9552540589318,
8238,1722.9566429537126,
8239,1722.9580318484946,
8240,1722.9594207432783,
8241,1722.9608096380634,
8242,1722.9621985328502,
8243,1722.9635874276394,
8244,1722.9649763224322,
8245,1722.9663652172271,
8246,1722.9677541120236,
8247,1722.969143006822,
8248,1722.970531901622,
8249,1722.9719207964258,
8250,1722.9733096912298,
8251,1722.9746985860365,
8252,1722.976087480845,
8253,1722.9774763756564,
8254,1722.9788652704692,
8255,1722.9802541652864,
8256,1722.981643060103,
8257,1722.9830319549224,
8258,1722.9844208497445,
8259,1722.9858097445683,
8260,1722.987198639394,
8261,1722.9885875342225,
8262,1722.9899764290512,
8263,1722.991365323884,
8264,1722.9927542187195,
8265,1722.994143113556,
8266,1722.9955320083936,
8267,1722.9969209032358,
8268,1722.9983097980778,
8269,1722.9996986929234,
8270,1723.0010875877701,
8271,1723.002476482619,
8272,1723.0038653774707,
8273,1723.005254272326,
8274,1723.0066431671808,
8275,1723.0080320620386,
8276,1723.009420956898,
8277,1723.01080985176,
8278,1723.0121987466239,
8279,1723.0135876414915,
8280,1723.01497653636,
8281,1723.0163654312312,
8282,1723.0177543261048,
8283,1723.0191432209795,
8284,1723.0205321158562,
8285,1723.0219210107357,
8286,1723.023309905617,
8287,1723.024698800501,
8288,1723.0260876953848,
8289,1723.027476590274,
8290,1723.0288654851634,
8291,1723.0302543800562,
8292,1723.031643274951,
8293,1723.0330321698477,
8294,1723.034421064746,
8295,1723.0358099596474,
8296,1723.037198854549,
8297,1723.0385877494546,
8298,1723.039976644362,
8299,1723.041365539272,
8300,1723.0427544341833,
8301,1723.0441433290973,
